user,session,keyname,timepress,timerelease
15,2,t,95250,95438
15,2,h,95375,95516
15,2,e,95516,95656
15,2,space,95609,95672
15,2,l,95703,95859
15,2,e,95797,95922
15,2,a,95922,96047
15,2,s,96063,96266
15,2,t,96266,96391
15,2,period,96375,96500
15,2,space,96516,96641
15,2,shift,97000,97109
15,2,h,97453,97563
15,2,e,97563,97719
15,2,y,97672,97766
15,2,space,97859,97953
15,2,c,98031,98219
15,2,o,98156,98281
15,2,n,98359,98453
15,2,s,98438,98594
15,2,t,98594,98734
15,2,a,98781,98984
15,2,n,99109,99203
15,2,t,99234,99359
15,2,l,99484,99625
15,2,y,99719,99797
15,2,space,99906,99984
15,2,m,100078,100188
15,2,o,100297,100391
15,2,v,100359,100500
15,2,e,100547,100719
15,2,d,100938,101094
15,2,space,101094,101203
15,2,t,101203,101375
15,2,h,101313,101422
15,2,e,101453,101578
15,2,space,101547,101641
15,2,f,101688,101813
15,2,a,101797,102000
15,2,m,101922,102031
15,2,i,102109,102219
15,2,l,102281,102453
15,2,y,102531,102609
15,2,space,102766,102859
15,2,a,103016,103172
15,2,r,103172,103297
15,2,o,103297,103422
15,2,u,103359,103453
15,2,n,103609,103734
15,2,d,103734,103891
15,2,space,103891,103984
15,2,f,104016,104141
15,2,r,104219,104313
15,2,o,104281,104422
15,2,m,104484,104625
15,2,space,104641,104750
15,2,p,104953,105063
15,2,a,105156,105281
15,2,l,105188,105313
15,2,back_slash,105703,105766
15,2,backspace,105891,106000
15,2,backspace,106359,106469
15,2,l,107031,107125
15,2,a,107125,107234
15,2,c,107297,107422
15,2,e,107531,107625
15,2,space,107672,107797
15,2,t,107813,107922
15,2,o,107891,108000
15,2,space,108031,108156
15,2,p,108219,108344
15,2,l,108453,108578
15,2,a,108656,108797
15,2,back_slash,109297,109422
15,2,backspace,110328,110438
15,2,c,110406,110531
15,2,e,110625,110719
15,2,period,111359,111453
15,2,space,111594,111688
15,2,shift,111859,111984
15,2,h,112297,112375
15,2,e,112578,112719
15,2,space,112906,112969
15,2,k,113375,113469
15,2,i,113578,113672
15,2,d,113734,113875
15,2,s,113922,114031
15,2,space,114094,114188
15,2,c,114391,114547
15,2,o,114500,114625
15,2,u,114625,114734
15,2,l,114797,114922
15,2,d,114844,114969
15,3,shift,0,250
15,3,i,94,187
15,3,space,250,375
15,3,f,547,672
15,3,e,781,906
15,3,e,937,1062
15,3,l,1078,1265
15,3,space,1250,1359
15,3,v,1594,1703
15,3,e,1781,1922
15,3,r,1859,2015
15,3,y,2031,2156
15,3,space,2203,2281
15,3,p,2344,2469
15,3,a,2515,2625
15,3,s,2687,2812
15,3,s,2844,2969
15,3,i,3078,3234
15,3,o,3234,3344
15,3,n,3422,3515
15,3,a,3531,3719
15,3,t,3750,3890
15,3,e,3937,4094
15,3,space,4094,4219
15,3,a,4219,4609
15,3,b,4609,4719
15,3,o,4781,4984
15,3,u,4937,5094
15,3,t,5094,5219
15,3,space,5219,5312
15,3,m,5422,5484
15,3,y,5703,5750
15,3,backspace,6469,6547
15,3,space,6734,6859
15,3,h,7109,7187
15,3,u,7312,7390
15,3,s,7390,7531
15,3,b,7719,7859
15,3,a,8031,8265
15,3,n,8437,8547
15,3,d,8578,8719
15,3,period,8750,8890
15,3,space,8922,9015
15,3,shift,9187,9344
15,3,w,9219,9375
15,3,e,9375,9531
15,3,space,9531,9625
15,3,h,9672,9812
15,3,a,9812,10109
15,3,v,9969,10109
15,3,e,10156,10297
15,3,space,10265,10390
15,3,b,10515,10640
15,3,e,10750,10828
15,3,e,10890,11031
15,3,n,11031,11125
15,3,space,11156,11250
15,3,m,11328,11469
15,3,a,11469,11640
15,3,r,11578,11672
15,3,r,11750,11922
15,3,i,12000,12125
15,3,e,12094,12187
15,3,d,12281,12437
15,3,space,12437,12578
15,3,f,12750,12859
15,3,o,12875,13000
15,3,r,12969,13062
15,3,space,13078,13203
15,3,3,22187,22265
15,3,5,23703,23750
15,3,space,24031,24140
15,3,y,24359,24484
15,3,e,24469,24594
15,3,a,24594,24734
15,3,r,24703,24859
15,3,s,24890,25015
15,3,period,25078,25203
15,3,space,25281,25375
15,3,shift,25390,25640
15,3,i,25578,25672
15,3,t,25906,25969
15,3,space,26140,26265
15,3,i,26265,26390
15,3,s,26359,26500
15,3,space,26515,26625
15,3,h,26640,26734
15,3,a,26734,26984
15,3,r,26828,27000
15,3,e,26969,27109
15,3,backspace,27547,27687
15,3,d,27719,27844
15,3,space,27875,27984
15,3,t,28000,28109
15,3,p,28140,28234
15,3,space,28344,28422
15,3,backspace,28781,28875
15,3,backspace,28937,29047
15,3,o,29484,29578
15,3,space,29656,29750
15,3,b,29844,29953
15,3,e,30219,30359
15,3,l,30390,30578
15,3,i,30531,30625
15,3,e,30594,30734
15,3,v,30812,31000
15,3,e,31109,31265
15,3,space,31422,31547
15,3,t,31594,31750
15,3,h,31719,31812
15,3,a,31781,31922
15,3,t,31859,31984
15,3,space,32015,32109
15,3,w,32609,32703
15,3,e,32906,33094
15,3,space,33187,33312
15,3,h,33359,33469
15,3,a,33437,33672
15,3,v,33703,33812
15,3,e,33906,34047
15,3,space,34015,34140
15,3,b,34281,34390
15,3,e,34500,34594
15,3,e,34672,34797
15,3,n,34797,34890
15,3,space,34953,35078
15,3,m,35140,35265
15,3,a,35265,35515
15,3,r,35359,35469
15,3,r,35547,35781
15,3,e,35797,35969
15,3,backspace,36781,36859
15,3,i,37203,37297
15,3,e,37297,37390
15,3,d,37484,37640
15,3,space,37640,37765
15,3,f,37781,37875
15,3,o,37906,38031
15,3,r,37984,38125
15,3,space,38187,38281
15,3,t,38265,38422
15,3,h,38406,38515
15,3,a,38515,38656
15,3,t,38625,38734
15,3,space,38750,38875
15,3,l,39015,39109
15,3,o,39203,39328
15,3,n,39437,39531
15,3,g,39578,39687
15,3,space,39844,39953
15,3,s,39984,40140
15,3,i,40125,40203
15,3,n,40375,40453
15,3,c,40609,40797
15,3,backspace,41594,41656
15,3,backspace,41734,41797
15,3,backspace,41875,41953
15,3,backspace,42078,42156
15,3,backspace,42609,42719
15,3,period,43265,43359
15,3,space,43453,43562
15,3,shift,43625,43890
15,3,i,43797,43890
15,3,space,44015,44109
15,3,s,44219,44375
15,3,t,44359,44484
15,3,i,44469,44547
15,3,l,44672,44922
15,3,l,45453,45547
15,3,space,45625,45719
15,3,f,45750,45875
15,3,e,45937,46047
15,3,e,46125,46250
15,3,l,46297,46406
15,3,space,46469,46562
15,3,l,49687,49765
15,3,i,49906,49969
15,3,k,50078,50187
15,3,e,50156,50328
15,3,space,50312,50422
15,3,w,50453,50640
15,3,e,50640,50812
15,3,space,50812,50922
15,3,a,50859,51140
15,3,r,51000,51140
15,3,e,51140,51281
15,3,space,51219,51344
15,3,g,51375,51531
15,3,o,51500,51609
15,3,d,51937,52015
15,3,space,52328,52453
15,3,f,52578,52687
15,3,r,52797,52984
15,3,e,52969,53109
15,3,backspace,53609,53719
15,3,i,54140,54265
15,3,e,54265,54422
15,3,n,54422,54531
15,3,d,54562,54687
15,3,s,55062,55187
15,3,period,55234,55344
15,3,space,55422,55515
15,3,space,56672,56797
15,3,shift,56859,57062
15,3,i,56969,57062
15,3,space,57156,57265
15,3,a,57281,57437
15,3,d,57437,57594
15,3,m,57547,57656
15,3,i,57734,57844
15,3,r,57875,58015
15,3,e,57984,58140
15,3,space,58422,58547
15,3,m,58640,58734
15,3,y,58937,59015
15,3,space,59156,59250
15,3,h,59359,59453
15,3,u,60000,60062
15,3,s,60062,60203
15,3,b,60734,60922
15,3,a,61000,61187
15,3,n,61328,61453
15,3,d,61453,61609
15,3,space,61578,61703
15,3,f,62000,62125
15,3,o,62125,62250
15,3,r,62219,62359
15,3,space,62328,62469
15,3,a,62547,62672
15,3,m,62578,62656
15,3,backspace,63312,63422
15,3,backspace,63500,63609
15,3,m,63937,64047
15,3,a,64047,64265
15,3,n,64140,64219
15,3,h,64344,64375
15,3,y,64375,64422
15,3,space,64515,64625
15,3,t,64625,64734
15,3,h,64687,64812
15,3,i,64922,64969
15,3,backspace,65187,65265
15,3,backspace,65344,65406
15,3,backspace,65469,65547
15,3,backspace,65594,65672
15,3,backspace,65719,65875
15,3,backspace,65969,66156
15,3,y,66531,66609
15,3,space,66750,66812
15,3,t,66890,67031
15,3,h,67031,67094
15,3,i,67156,67265
15,3,n,67359,67453
15,3,g,67437,67609
15,3,s,67640,67812
15,3,period,67734,67859
15,3,space,67890,68031
15,3,shift,68703,68953
15,3,h,68765,68859
15,3,e,69000,69156
15,3,space,69140,69265
15,3,i,69359,69484
15,3,s,69422,69562
15,3,space,69625,69703
15,3,e,69937,70078
15,3,x,70203,70375
15,3,t,70437,70594
15,3,r,70953,71094
15,3,e,71125,71265
15,3,m,71297,71422
15,3,e,71390,71531
15,3,l,71609,71797
15,3,y,71844,71937
15,3,space,72062,72125
15,3,b,72265,72437
15,3,r,72547,72672
15,3,i,72656,72828
15,3,g,73109,73234
15,3,h,73250,73359
15,3,t,73328,73469
15,3,space,73500,73609
15,3,a,76781,76953
15,3,n,76906,77000
15,3,d,77047,77203
15,3,space,77156,77281
15,3,c,79656,79844
15,3,a,80234,80406
15,3,n,80375,80453
15,3,space,80531,80640
15,3,b,80765,80906
15,3,a,80859,80937
15,3,e,81062,81219
15,3,space,81219,81344
15,3,v,81328,81500
15,3,backspace,81969,82047
15,3,backspace,82109,82187
15,3,backspace,82250,82312
15,3,backspace,82359,82469
15,3,e,82547,82672
15,3,space,82750,82844
15,3,v,83031,83172
15,3,e,83234,83453
15,3,r,83297,83437
15,3,y,83562,83640
15,3,space,83750,83828
15,3,h,83890,84000
15,3,e,84015,84156
15,3,l,84125,84265
15,3,p,84344,84500
15,3,backspace,85078,86000
15,3,backspace,86297,86437
15,3,backspace,86531,86703
15,3,h,87672,87765
15,3,a,87765,87890
15,3,s,87906,88062
15,3,space,88062,88156
15,3,a,88172,88344
15,3,space,88375,88469
15,3,g,88500,88609
15,3,r,88687,88859
15,3,e,88859,88984
15,3,a,88984,89172
15,3,t,89281,89453
15,3,space,89469,89578
15,3,s,89640,89828
15,3,e,89781,89922
15,3,n,90031,90125
15,3,s,90515,90656
15,3,e,90625,90765
15,3,space,90953,91094
15,3,o,91125,91265
15,3,f,91250,91359
15,3,space,91406,91500
15,3,h,91578,91672
15,3,u,91797,91890
15,3,m,92140,92281
15,3,o,92344,92484
15,3,r,92484,92578
15,3,period,92750,92875
15,3,enter,93312,93437
15,3,enter,93734,93828
15,3,shift,94078,94390
15,3,m,94265,94390
15,3,o,94515,94609
15,3,s,94625,94765
15,3,t,94765,94875
15,3,space,94875,94969
15,3,o,95015,95140
15,3,f,95156,95281
15,3,space,95297,95390
15,3,t,95359,95547
15,3,h,95484,95594
15,3,e,95578,95734
15,3,space,95672,95781
15,3,t,95765,95953
15,3,i,95875,96000
15,3,m,96078,96187
15,3,e,96172,96328
15,3,comma,96390,96531
15,3,space,96562,96656
15,3,h,96703,96812
15,3,o,96890,97000
15,3,w,96969,97109
15,3,e,97078,97265
15,3,v,97437,97578
15,3,e,97640,97765
15,3,r,97719,97844
15,3,comma,97844,97953
15,3,space,98015,98125
15,3,h,98187,98297
15,3,e,98265,98422
15,3,space,98547,98672
15,3,i,98734,98859
15,3,s,98828,98969
15,3,space,99062,99156
15,3,v,99328,99453
15,3,e,99515,99625
15,3,r,99562,99750
15,3,y,99750,99844
15,3,space,99937,100015
15,3,b,100406,100531
15,3,s,100765,100875
15,3,backspace,101406,101484
15,3,u,101765,101875
15,3,s,101875,102000
15,3,y,102000,102094
15,3,space,102172,102281
15,3,a,102312,102500
15,3,n,102469,102578
15,3,d,102578,102703
15,3,space,102672,102765
15,3,s,102797,102969
15,3,e,102922,103094
15,3,l,103125,103234
15,3,f,103265,103390
15,3,dash,104203,104297
15,3,i,104640,104687
15,3,n,104797,104890
15,3,v,105344,105531
15,3,o,105531,105625
15,3,l,105734,105844
15,3,v,107390,107500
15,3,e,107578,107719
15,3,d,107812,107937
15,3,period,108094,108234
15,3,space,108297,108453
15,3,shift,108672,108922
15,3,h,108812,108922
15,3,e,108984,109125
15,3,space,109094,109187
15,3,w,109594,109765
15,3,o,109750,109875
15,3,r,109859,110000
15,3,k,110047,110140
15,3,d,110219,110297
15,3,backspace,110687,110797
15,3,backspace,110859,110984
15,3,s,110953,111062
15,3,space,111172,111250
15,3,l,111390,111484
15,3,o,111609,111719
15,3,n,111781,111906
15,3,g,111906,112031
15,3,space,112047,112125
15,3,h,112187,112312
15,3,o,112344,112484
15,3,u,112469,112578
15,3,r,112578,112687
15,3,s,112687,112812
15,3,space,112812,112922
15,3,a,112922,113109
15,3,n,113031,113156
15,3,d,113156,113297
15,3,space,113219,113328
15,3,h,113406,113578
15,3,backspace,113969,114094
15,3,w,114125,114281
15,3,h,114422,114453
15,3,e,114937,115047
15,3,n,115109,115172
15,3,space,115250,115375
15,3,h,115437,115547
15,3,e,115547,115687
15,3,space,115687,115797
15,3,g,115875,115984
15,3,e,116094,116281
15,3,t,116203,116406
15,3,s,116406,116547
15,3,space,116578,116656
15,3,h,116734,116844
15,3,o,116859,116984
15,3,m,117062,117172
15,3,e,117172,117297
15,3,space,117344,117453
15,3,h,117594,117703
15,3,e,117734,117890
15,3,space,117890,118000
15,3,o,118453,118578
15,3,n,118640,118734
15,3,l,118781,118906
15,3,y,118984,119094
15,3,space,119187,119281
15,3,w,119422,119515
15,3,a,119594,119750
15,3,t,119734,119844
15,3,n,119765,119890
15,3,backspace,120531,120625
15,3,backspace,120687,120781
15,3,n,120969,121078
15,3,t,121078,121219
15,3,s,121406,121547
15,3,space,121547,121656
15,3,t,121640,121797
15,3,o,121812,121922
15,3,space,121969,122094
15,3,r,122047,122203
15,3,e,122172,122328
15,3,l,122578,122703
15,3,a,123312,123437
15,3,x,123906,123984
15,3,space,124187,124297
15,3,b,124484,124609
15,3,y,124719,124781
15,3,space,125328,125437
15,3,e,125625,125765
15,3,i,125734,125906
15,3,t,125859,126031
15,3,h,125953,126078
15,3,e,126109,126281
15,3,r,126203,126359
15,3,space,126422,126547
15,3,w,126656,126797
15,3,a,126859,127031
15,3,t,126969,127109
15,3,c,127281,127437
15,3,h,127406,127484
15,3,i,127547,127656
15,3,n,127750,127875
15,3,g,127906,128000
15,3,space,128062,128187
15,4,s,0,170
15,4,o,240,330
15,4,space,460,560
15,4,a,2002,2113
15,4,space,2213,2313
15,4,shift,2794,3114
15,4,m,3074,3144
15,4,a,3284,3454
15,4,r,3464,3615
15,4,k,3675,3765
15,4,s,3795,3925
15,4,space,3975,4065
15,4,a,4656,4806
15,4,n,4756,4856
15,4,d,4917,5017
15,4,space,4987,5097
15,4,shift,5267,5367
15,4,s,5307,5387
15,4,shift,47928,48169
15,4,a,48069,48219
15,4,f,48159,48299
15,4,t,48459,48609
15,4,e,48690,48810
15,4,r,48790,48870
15,4,backspace,49320,49391
15,4,backspace,49581,49621
15,4,backspace,49671,49751
15,4,backspace,49801,49891
15,4,f,50452,50552
15,4,t,50732,50923
15,4,e,50963,51073
15,4,r,51023,51163
15,4,space,51193,51313
15,4,t,51343,51514
15,4,h,51453,51544
15,4,e,51574,51714
15,4,space,51684,51784
15,4,w,51794,51944
15,4,e,51984,52074
15,4,e,52144,52275
15,4,k,52365,52485
15,4,e,52835,52956
15,4,n,53256,53386
15,4,d,53386,53516
15,4,comma,53957,54047
15,4,space,54197,54288
15,4,w,54538,54658
15,4,e,54658,54788
15,4,space,55139,55249
15,4,w,56000,56140
15,4,e,56160,56280
15,4,r,56250,56451
15,4,e,56431,56571
15,4,space,56571,56671
15,4,o,56731,56841
15,4,n,56901,57021
15,4,space,57052,57142
15,4,o,57182,57332
15,4,u,57312,57422
15,4,r,57482,57642
15,4,space,57652,57763
15,4,s,57913,58033
15,4,backspace,58574,58664
15,4,w,58694,58804
15,4,a,58864,58974
15,4,y,59094,59165
15,4,space,59235,59315
15,4,a,59325,59505
15,4,g,59515,59655
15,4,a,59675,59816
15,4,i,59826,59926
15,4,n,59996,60126
15,4,space,60196,60296
15,4,t,60326,60456
15,4,o,60456,60587
15,4,space,60597,60697
15,4,shift,63411,63591
15,4,g,63491,63571
15,4,r,63731,63851
15,4,a,63831,63971
15,4,n,64052,64162
15,4,a,64162,64292
15,4,d,64432,64552
15,4,a,64582,64713
15,4,period,64793,64913
15,4,backspace,67196,67286
15,4,space,67446,67527
15,4,a,67587,67757
15,4,n,67777,67867
15,4,d,67897,68017
15,4,space,68037,68137
15,4,t,68178,68358
15,4,h,68298,68408
15,4,e,68428,68568
15,4,space,68508,68598
15,4,shift,68838,68979
15,4,a,68889,68979
15,4,l,69419,69509
15,4,space,69570,69640
15,4,shift,69730,69950
15,4,h,69860,69960
15,4,a,70120,70251
15,4,m,70921,71012
15,4,b,71142,71262
15,4,r,71502,71633
15,4,a,71633,71763
15,4,period,71813,71913
15,4,space,72033,72103
15,4,shift,72344,72524
15,4,t,72464,72594
15,4,h,73085,73185
15,4,e,73255,73385
15,4,space,73385,73435
15,4,shift,73645,73776
15,4,a,73716,73786
15,4,l,74116,74186
15,4,space,74256,74366
15,4,shift,74396,74567
15,4,h,74517,74607
15,4,a,74767,74927
15,4,m,74907,74987
15,4,b,75188,75288
15,4,r,75628,75748
15,4,a,75758,75909
15,4,space,76009,76119
15,4,i,76179,76309
15,4,s,76299,76409
15,4,space,76449,76560
15,4,r,76610,76730
15,4,e,76750,76870
15,4,a,76890,77020
15,4,l,77080,77140
15,4,l,77211,77311
15,4,y,77431,77501
15,4,space,77621,77701
15,4,m,77861,77932
15,4,a,77982,78132
15,4,g,78392,78472
15,4,i,79033,79113
15,4,backspace,79694,79784
15,4,n,80085,80175
15,4,i,80325,80415
15,4,f,80475,80585
15,4,i,80595,80706
15,4,c,80926,81026
15,4,e,81206,81336
15,4,n,81356,81457
15,4,t,81457,81577
15,4,period,82138,82238
15,4,space,82919,83049
15,4,shift,83329,83660
15,4,i,83449,83540
15,4,t,83660,83800
15,4,space,83860,83970
15,4,i,83990,84110
15,4,s,84100,84211
15,4,space,84261,84361
15,4,t,84381,84531
15,4,h,84491,84591
15,4,e,84631,84761
15,4,space,84721,84811
15,4,h,84982,85082
15,4,u,85232,85342
15,4,g,85703,85813
15,4,e,85883,86003
15,4,space,86013,86123
15,4,c,86173,86274
15,4,o,86264,86364
15,4,m,86484,86584
15,4,p,87255,87365
15,4,l,87495,87626
15,4,e,87636,87756
15,4,s,87796,87926
15,4,backspace,88327,88427
15,4,x,88567,88677
15,4,space,88777,88887
15,4,t,89148,89288
15,4,h,89278,89368
15,4,a,89408,89528
15,4,t,89508,89608
15,4,space,89568,89658
15,4,s,90289,90440
15,4,e,90480,90670
15,4,r,90640,90780
15,4,v,91000,91100
15,4,e,91201,91321
15,4,d,91441,91541
15,4,space,91581,91701
15,4,a,91731,91862
15,4,s,91942,92082
15,4,space,92152,92262
15,4,a,92322,92442
15,4,space,92472,92583
15,4,f,92613,92713
15,4,o,92733,92863
15,4,r,92893,92993
15,4,t,93123,93234
15,4,space,93284,93404
15,4,a,93454,93554
15,4,s,93714,93834
15,4,space,93864,93975
15,4,w,94005,94165
15,4,e,94696,94806
15,4,l,94906,94976
15,4,l,95066,95176
15,4,space,95226,95337
15,4,a,95397,95527
15,4,s,95557,95667
15,4,space,95707,95817
15,4,a,95847,95978
15,4,space,95988,96098
15,4,c,96158,96268
15,4,a,96338,96548
15,4,s,96709,96859
15,4,t,96899,97049
15,4,l,97139,97279
15,4,e,97309,97430
15,4,period,97520,97670
15,4,space,97700,97820
15,4,shift,98551,98711
15,4,t,98661,98792
15,4,h,98892,98992
15,4,e,99002,99112
15,4,space,99142,99242
15,4,shift,99603,99713
15,4,a,99653,99743
15,4,l,100334,100434
15,4,space,100524,100604
15,4,h,100734,100814
15,4,a,100865,100965
15,4,m,101075,101145
15,4,backspace,102176,102247
15,4,backspace,102307,102337
15,4,backspace,102417,102477
15,4,backspace,102567,102607
15,4,space,103168,103258
15,4,shift,103378,103588
15,4,h,103568,103649
15,4,a,103839,103929
15,4,m,103959,104039
15,4,b,104179,104289
15,4,r,104570,104710
15,4,a,104970,105081
15,4,space,105141,105271
15,4,w,105411,105541
15,4,a,105631,105752
15,4,s,105742,105892
15,4,space,105892,106002
15,4,t,106092,106262
15,4,h,106222,106322
15,4,e,106392,106483
15,4,space,106493,106583
15,4,l,107164,107274
15,4,a,107294,107404
15,4,s,107424,107574
15,4,t,107624,107714
15,4,space,111660,111770
15,4,l,111910,112011
15,4,o,112131,112221
15,4,c,112221,112341
15,4,a,112441,112561
15,4,t,112531,112672
15,4,o,112732,112882
15,4,n,113072,113162
15,4,backspace,113513,113603
15,4,backspace,113693,113783
15,4,i,114214,114294
15,4,o,114354,114474
15,4,n,114524,114634
15,4,space,114694,114785
15,4,t,115966,116066
15,4,h,116157,116237
15,4,a,116327,116467
15,4,t,116477,116577
15,4,space,116637,116757
15,4,t,116777,116918
15,4,h,116958,117068
15,4,e,117148,117258
15,4,space,117208,117308
15,4,shift,117448,117639
15,4,o,117809,117849
15,4,backspace,118330,118410
15,4,shift,118630,118961
15,4,m,118850,118931
15,4,o,119081,119321
15,4,r,119361,119511
15,4,i,119511,119622
15,4,s,119662,119802
15,4,h,119832,119912
15,4,space,120753,120873
15,4,h,121104,121194
15,4,a,121234,121344
15,4,d,121584,121694
15,4,space,121745,121835
15,4,h,121905,122035
15,4,e,122205,122325
15,4,l,122426,122516
15,4,d,122556,122676
15,4,period,122806,122916
15,4,space,123357,123507
15,4,shift,124118,124318
15,4,i,124218,124318
15,4,t,124539,124689
15,4,space,124669,124769
15,4,w,124819,124949
15,4,a,125069,125190
15,4,f,125850,125941
15,4,i,125981,126051
15,4,n,126131,126251
15,4,l,126391,126662
15,4,y,126772,126842
15,4,c,127212,127333
15,4,o,127323,127423
15,4,n,127503,127583
15,4,q,128484,128604
15,4,u,128665,128805
15,4,i,129295,129416
15,4,e,130517,130617
15,4,r,130687,130858
15,4,d,131058,131148
15,4,space,131158,131258
15,4,b,131388,131479
15,4,y,131529,131599
15,4,space,131699,131789
15,4,shift,132580,132770
15,4,s,132680,132750
15,4,p,133281,133381
15,4,a,133441,133552
15,4,i,133582,133682
15,4,n,133802,133902
15,4,space,133982,134062
15,4,i,134122,134233
15,4,n,134313,134423
15,4,space,134453,134563
15,4,t,134573,134723
15,4,h,134683,134803
15,4,e,134803,134924
15,4,space,134924,135034
15,4,d,135104,135214
15,4,a,135234,135374
15,4,y,135384,135494
15,4,s,135474,135635
15,4,space,135625,135735
15,4,o,135785,135935
15,4,f,135925,136025
15,4,space,136035,136145
15,4,shift,138248,138429
15,4,f,138358,138489
15,4,e,138649,138769
15,4,r,138889,138989
15,4,d,139350,139440
15,4,i,139600,139710
15,4,n,139841,139951
15,4,a,140451,140562
15,4,n,140642,140762
15,4,d,141132,141223
15,4,space,141313,141433
15,4,a,141473,141633
15,4,n,141653,141783
15,4,shift,142164,142374
15,4,i,142304,142404
15,4,s,142534,142625
15,4,a,142715,142835
15,4,b,143306,143436
15,4,e,143686,143796
15,4,l,143957,144197
15,4,a,144277,144387
15,4,period,144517,144587
15,4,enter,144838,145338
15,4,shift,146130,146500
15,4,a,146390,146510
15,4,t,146550,146640
15,4,n,147211,147301
15,4,g,147532,147642
15,4,h,147672,147772
15,4,t,147832,147942
15,4,space,147992,148112
15,4,w,148233,148383
15,4,e,148463,148593
15,4,w,149004,149134
15,4,e,149274,149404
15,4,n,149494,149615
15,4,t,149615,149715
15,4,space,149775,149875
15,4,t,149915,150025
15,4,o,150045,150175
15,4,a,155123,155253
15,4,space,155353,155433
15,4,shift,156134,156444
15,4,f,156324,156404
15,4,l,156795,156875
15,4,a,156985,157105
15,4,m,157987,158087
15,4,e,159038,159128
15,4,n,159178,159289
15,4,c,159329,159429
15,4,o,159449,159539
15,4,space,159629,159739
15,4,shift,160000,160140
15,4,s,160110,160190
15,4,h,160500,160590
15,4,o,160671,160771
15,4,w,160801,160871
15,4,period,161191,161321
15,4,space,161382,161472
15,4,shift,161702,161862
15,4,w,161742,161842
15,4,e,161972,162093
15,4,space,162173,162283
15,4,a,162503,162633
15,4,c,162723,162854
15,4,t,162974,163134
15,4,u,163374,163455
15,4,a,163515,163655
15,4,l,163755,164035
15,4,y,164146,164216
15,4,space,164336,164426
15,4,w,164596,164746
15,4,e,164746,164917
15,4,n,164967,165077
15,4,t,165097,165187
15,4,space,165217,165337
15,4,t,165337,165457
15,4,o,165457,165538
15,4,space,165588,165688
15,4,o,165728,165838
15,4,n,165928,166028
15,4,e,166118,166229
15,4,o,166429,166549
15,4,f,166559,166629
15,4,space,166699,166809
15,4,t,166859,167010
15,4,h,166970,167080
15,4,e,167140,167250
15,4,space,167300,167420
15,4,g,168161,168221
15,4,y,168382,168492
15,4,p,169804,169874
15,4,s,170004,170124
15,4,y,170174,170244
15,4,space,170465,170565
15,4,c,170735,170845
15,4,a,170885,171055
15,4,v,171146,171266
15,4,e,171336,171486
15,4,s,171486,171636
15,4,space,171676,171797
15,4,a,171997,172137
15,4,n,172127,172237
15,4,d,172287,172397
15,4,space,172498,172638
15,4,t,172668,172828
15,4,h,172818,172918
15,4,a,172988,173098
15,4,space,173148,173269
15,4,i,173339,173459
15,4,s,173439,173569
15,4,space,173589,173689
15,4,w,174631,174791
15,4,h,174881,174981
15,4,e,175101,175292
15,4,r,175302,175452
15,4,e,175472,175602
15,4,space,175662,175772
15,4,t,175812,175973
15,4,h,175942,176033
15,4,e,176043,176183
15,4,space,176183,176273
15,4,a,177124,177284
15,4,n,177274,177395
15,4,c,177415,177525
15,4,i,177555,177645
15,4,g,177885,177985
15,4,space,178046,178166
15,4,t,178246,178336
15,4,o,178366,179257
15,4,k,179407,179498
15,4,space,179668,179818
15,4,p,179928,180038
15,4,l,180179,180289
15,4,a,180309,180429
15,4,c,180509,180629
15,4,e,180749,180850
15,4,period,180870,180990
15,4,space,181020,181110
15,4,shift,181290,181440
15,4,a,181370,181521
15,4,f,181551,181661
15,4,t,181811,181981
15,4,e,182011,182141
15,4,r,182111,182232
15,4,space,182201,182322
15,4,t,182362,182552
15,4,h,182482,182612
15,4,e,182672,182812
15,4,space,182702,182802
15,4,s,182933,183053
15,4,h,183033,183133
15,4,o,183153,183283
15,4,w,183283,183373
15,5,shift,0,361
15,5,a,170,341
15,5,f,581,641
15,5,t,1042,1182
15,5,e,1552,1763
15,5,backspace,3315,3395
15,5,backspace,3495,3555
15,5,backspace,3655,3756
15,5,backspace,3886,4016
15,5,shift,4477,4927
15,5,w,4797,4947
15,5,e,5057,5188
15,5,space,5278,5368
15,5,w,5558,5728
15,5,e,5829,5959
15,5,n,6760,6870
15,5,t,6860,6960
15,5,space,7070,7211
15,5,t,7150,7281
15,5,o,7381,7471
15,5,space,7571,7701
15,5,v,7761,7901
15,5,i,7942,8072
15,5,s,8142,8322
15,5,i,8312,8422
15,5,t,8422,8542
15,5,space,8613,8723
15,5,t,9334,9514
15,5,h,9474,9594
15,5,e,9654,9814
15,5,space,9764,9834
15,5,shift,10115,10555
15,5,a,10435,10585
15,5,l,10916,11016
15,5,space,11116,11206
15,5,shift,12158,12698
15,5,k,12308,12378
15,5,a,13610,13720
15,5,z,13930,14050
15,5,a,14401,14561
15,5,r,14751,14831
15,5,space,15012,15152
15,5,w,15352,15482
15,5,h,15502,15593
15,5,i,15673,15823
15,5,c,15853,15963
15,5,h,15973,16073
15,5,space,16123,16193
15,5,i,16254,16384
15,5,s,16384,16474
15,5,space,16544,16654
15,5,a,17005,17165
15,5,space,17195,17335
15,5,v,17345,17455
15,5,e,17946,18086
15,5,r,18947,19017
15,5,y,19088,19168
15,5,space,19258,19338
15,5,i,19398,19528
15,5,n,19648,19718
